vcc,status1,vpd,status2,txno,acc_z,p,vbat,t,rssi,rh,id,acc_y,acc_x,timestamp
2162,1100,0,0,2003,1258,1009.39,3933,11.93,220,80.96,0.79,56,-178,2017-03-08T23:18:22.391Z
2162,1100,0,0,2002,1264,1009.38,3928,11.95,220,80.9,0.79,56,-186,2017-03-08T23:12:21.202Z
2159,1100,0,0,2001,1262,1009.25,3933,11.97,220,80.83,0.79,64,-184,2017-03-08T23:06:21.162Z
2159,1100,0,0,2000,1259,1009.18,3928,11.99,220,80.76,0.79,64,-185,2017-03-08T23:00:17.872Z
2156,1100,0,0,1999,1271,1009.33,3933,12.02,220,80.7,0.79,45,-196,2017-03-08T22:54:10.447Z
2159,1100,0,0,1998,1264,1009.41,3933,12.04,220,80.63,0.79,39,-194,2017-03-08T22:48:08.060Z
2159,1100,0,0,1997,1271,1009.45,3928,12.06,220,80.54,0.79,60,-185,2017-03-08T22:42:08.524Z
2153,1100,0,0,1996,1251,1009.52,3928,12.07,220,80.47,0.79,47,-199,2017-03-08T22:36:00.361Z
2156,1100,0,0,1995,1262,1009.56,3928,12.09,220,80.41,0.79,41,-194,2017-03-08T22:30:02.310Z
2156,1100,0,0,1994,1260,1009.45,3928,12.1,220,80.36,0.79,38,-196,2017-03-08T22:23:53.194Z
2165,1100,0,0,1993,1256,1009.41,3928,12.12,220,80.28,0.79,35,-193,2017-03-08T22:17:49.735Z
2159,1100,0,0,1992,1267,1009.42,3933,12.13,220,80.18,0.79,39,-191,2017-03-08T22:11:47.601Z
2153,1100,0,0,1990,1257,1009.18,3933,12.17,220,80.01,0.79,44,-198,2017-03-08T21:59:40.786Z
2159,1100,0,0,1989,1260,1009.33,3928,12.18,220,79.92,0.79,35,-194,2017-03-08T21:53:38.800Z
2156,1100,0,0,1988,1267,1009.34,3933,12.2,220,79.81,0.79,63,-189,2017-03-08T21:47:39.807Z
2153,1100,0,0,1987,1257,1009.39,3933,12.21,220,79.7,0.79,44,-193,2017-03-08T21:41:36.946Z
2153,1100,0,0,1986,1257,1009.35,3933,12.23,220,79.63,0.79,57,-186,2017-03-08T21:35:31.099Z
2159,1100,0,0,1985,1270,1009.33,3928,12.25,220,79.52,0.79,46,-200,2017-03-08T21:29:25.149Z
2159,1100,0,0,1984,1263,1009.16,3933,12.26,220,79.41,0.79,60,-183,2017-03-08T21:23:28.566Z
2153,1100,0,0,1983,1247,1009.08,3933,12.28,220,79.31,0.79,41,-197,2017-03-08T21:17:20.589Z
2150,1100,0,0,1982,1267,1009.17,3928,12.3,220,79.18,0.79,43,-196,2017-03-08T21:11:20.451Z
2150,1100,0,0,1981,1254,1009.14,3928,12.32,220,79.05,0.79,40,-192,2017-03-08T21:05:20.760Z
2153,1100,0,0,1980,1259,1009.15,3933,12.32,220,78.86,0.79,60,-185,2017-03-08T20:59:10.017Z
2156,1100,0,0,1979,1254,1009.15,3933,12.34,220,78.73,0.79,62,-189,2017-03-08T20:53:07.035Z
2153,1100,0,0,1978,1262,1009.24,3928,12.36,220,78.58,0.79,40,-196,2017-03-08T20:47:09.208Z
2156,1100,0,0,1977,1267,1009.17,3933,12.37,220,78.42,0.79,60,-178,2017-03-08T20:41:04.509Z
2147,1100,0,0,1975,1260,1009.1,3933,12.4,220,78.06,0.79,41,-193,2017-03-08T20:28:56.436Z
2156,1100,0,0,1974,1256,1009.25,3933,12.41,220,77.9,0.79,60,-185,2017-03-08T20:22:57.908Z
2147,1100,0,0,1973,1256,1009.16,3928,12.42,220,77.73,0.79,41,-197,2017-03-08T20:16:50.430Z
2150,1100,0,0,1971,1263,1009.08,3933,12.48,220,77.42,0.79,63,-186,2017-03-08T20:04:45.999Z
2150,1100,0,0,1970,1255,1009.23,3933,12.48,220,77.35,0.79,38,-193,2017-03-08T19:58:41.055Z
2153,1100,0,0,1969,1263,1009.28,3933,12.5,220,77.14,0.79,44,-205,2017-03-08T19:52:38.403Z
2153,1100,0,0,1968,1262,1009.12,3933,12.52,220,76.99,0.79,63,-185,2017-03-08T19:46:36.464Z
2150,1100,0,0,1967,1260,1009.03,3933,12.56,220,76.83,0.79,41,-194,2017-03-08T19:40:33.202Z
2147,1100,0,0,1966,1260,1009.05,3933,12.58,220,76.67,0.79,47,-194,2017-03-08T19:34:30.795Z
2147,1100,0,0,1965,1262,1008.96,3933,12.6,220,76.51,0.79,46,-196,2017-03-08T19:28:33.140Z
2147,1100,0,0,1964,1258,1008.82,3933,12.64,220,76.42,0.79,46,-197,2017-03-08T19:22:29.248Z
2150,1100,0,0,1963,1267,1008.74,3933,12.67,220,76.27,0.79,64,-185,2017-03-08T19:16:20.791Z
2147,1100,0,0,1962,1254,1008.8,3933,12.69,220,76.11,0.79,39,-195,2017-03-08T19:10:20.405Z
2153,1100,0,0,1961,1257,1008.82,3933,12.72,220,75.96,0.79,41,-201,2017-03-08T19:04:14.968Z
2147,1100,0,0,1960,1248,1008.78,3933,12.74,220,75.8,0.79,44,-204,2017-03-08T18:58:12.890Z
2150,1100,0,0,1959,1267,1008.66,3933,12.78,220,75.64,0.79,44,-201,2017-03-08T18:52:14.848Z
2153,1001100,0,0,1958,1257,1008.61,3933,12.81,220,75.52,0.79,39,-196,2017-03-08T18:46:11.637Z
2141,1100,0,0,1957,1251,1008.76,3933,12.85,220,75.37,0.79,43,-204,2017-03-08T18:40:06.119Z
2144,1100,0,0,1956,1254,1008.78,3933,12.86,220,75.21,0.79,43,-196,2017-03-08T18:34:06.705Z
2141,1100,0,0,1955,1251,1008.82,3933,12.88,220,75.03,0.79,43,-197,2017-03-08T18:28:00.025Z
2144,1100,0,0,1954,1264,1008.82,3933,12.93,220,74.87,0.79,40,-201,2017-03-08T18:21:57.281Z
2144,1100,4,0,1953,1259,1008.79,3933,12.96,220,74.74,0.79,40,-201,2017-03-08T18:15:54.596Z
